,BlobID,Compound.Name,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic,cluster_assigned,totorgnorm_cumsum,isnormnormptnorm_cumsum,quantcumsum,quant_pct,quant_pct_cumulative,rownum,cluster_factor_types,cluster_group,order,cluster_factor_types.f
436,1166,20200803_1535_blob_1166_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2039.694656,NA,<e4><U+0096>-N-Normethadol,690,694,NA,C20H27NO,297,NA,NA,NA,NA,NA,1,2,0.001678525,597.4597851,0.176855537,1.33E-05,0.999480271,630,Anthro1,Anthropogenic,1,Anthro1
638,1163,20200803_1535_blob_1163_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1884.722222,NA,"1,3-Xylyl-18-crown-5, 2-(9-borabicyclo[3.3.1]non-9-yl)-",634,646,NA,C24H37BO5,416,NA,NA,NA,NA,NA,1,2,0.00201648,734.2056039,0.175176296,1.32E-05,0.999493466,631,Anthro1,Anthropogenic,1,Anthro1
361,1131,20200803_1535_blob_1131_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1876.388889,NA,"Acetate, (2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydro-1-naphthalenyl) ester",709,756,NA,C16H26O2,250,NA,NA,NA,NA,NA,1,2,NA,1445.01121,0.169024293,1.27E-05,0.999532393,634,Anthro1,Anthropogenic,1,Anthro1
59,5,20200803_1535_blob_5_fb,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2054.961832,NA,"Homosalate, TMS derivative",850,912,1998,C19H30O3Si,334,NA,NA,NA,NA,TRUE,1,5,NA,359552.5245,120.8289318,0.009101347,0.687246011,17,Anthro2,Anthropogenic,2,Anthro2
13,7,20200803_1535_blob_7_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1837.5,NA,2-Ethylhexyl salicylate,912,915,1811,C15H22O3,250,NA,NA,NA,NA,TRUE,1,5,0.26509969,132389.441,59.41851043,0.004475654,0.753172269,27,Anthro2,Anthropogenic,2,Anthro2
123,11,20200803_1535_blob_11_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1970.833333,NA,"Homosalate, TMS derivative",812,837,1998,C19H30O3Si,334,NA,NA,NA,NA,TRUE,1,5,NA,104078.0082,48.02625843,0.003617541,0.771873712,32,Anthro2,Anthropogenic,2,Anthro2
735,1196,20200803_1535_blob_1196_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1543.502825,NA,"Butanamide, 3-(2-methylpropinonylhydrazono)-N-ethyl-",583,607,NA,C10H19N3O2,213,NA,NA,NA,NA,NA,1,5,NA,3151.387765,42.01751582,0.003164937,0.785654728,36,Anthro2,Anthropogenic,2,Anthro2
244,595,20200803_0949_blob_595_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2543.636364,NA,"Hexadecanoic acid, n.-octyl ester",748,753,NA,C24H48O2,368,NA,NA,NA,NA,NA,1,5,NA,40488.97912,33.31624798,0.002509521,0.810430407,45,Anthro2,Anthropogenic,2,Anthro2
18,18,20200803_1535_blob_18_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1873.611111,NA,"2-Pentadecanone, 6,10,14-trimethyl-",895,915,1844,C18H36O,268,NA,NA,NA,NA,TRUE,1,5,NA,155509.8336,26.66856974,0.00200879,0.832567879,55,Anthro2,Anthropogenic,2,Anthro2
73,1349,20200803_1535_blob_1349_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1363.220523,NA,"Salicylic acid, TMS derivative",839,848,1357,C10H14O3Si,210,NA,NA,NA,NA,TRUE,1,5,0.000506657,251.3954723,20.00268156,0.001506687,0.850462677,65,Anthro2,Anthropogenic,2,Anthro2
2,13,20200803_1535_blob_13_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1901.388889,NA,Homosalate,941,942,1904,C16H22O3,262,NA,NA,NA,NA,TRUE,1,5,0.094087086,46997.85313,15.05066191,0.00113368,0.871226621,81,Anthro2,Anthropogenic,2,Anthro2
120,691,20200803_1535_blob_691_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2189.312977,NA,1-Dimethylthexylsilyloxyoctadecane,813,835,NA,C26H56OSi,412,NA,NA,NA,NA,TRUE,1,5,NA,75087.59731,11.86919508,0.000894038,0.888737373,99,Anthro2,Anthropogenic,2,Anthro2
6,47,20200803_1535_blob_47_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2010.687023,NA,"Homosalate, TMS derivative",924,927,1998,C19H30O3Si,334,NA,NA,NA,NA,TRUE,1,5,0.051239303,27876.98994,11.46617611,0.000863681,0.893976496,105,Anthro2,Anthropogenic,2,Anthro2
211,1469,20200803_1535_blob_1469_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1580.79096,NA,"Succinic acid, butyl isobutyl ester",762,843,NA,C12H22O4,230,NA,NA,NA,NA,NA,1,5,NA,1185.127575,11.01525171,0.000829715,0.897340498,109,Anthro2,Anthropogenic,2,Anthro2
418,708,20200803_0949_blob_708_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2747.572816,NA,"Dodecanoic acid, 3-hydroxy-",695,737,NA,C12H24O3,216,NA,NA,NA,NA,NA,1,5,NA,10523.27499,9.378287272,0.000706412,0.909583104,125,Anthro2,Anthropogenic,2,Anthro2
162,823,20200803_1535_blob_823_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2664.07767,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,822,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,5,NA,9625.54384,6.006263052,0.000452417,0.934748527,169,Anthro2,Anthropogenic,2,Anthro2
627,708,20200803_1535_blob_708_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2158.778626,NA,"Androsta-1,4,6-triene-3,17-dione",638,662,NA,C19H22O2,282,NA,NA,NA,NA,NA,1,5,NA,14622.22421,5.652087613,0.000425739,0.940031399,181,Anthro2,Anthropogenic,2,Anthro2
447,753,20200803_1535_blob_753_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2161.832061,NA,"Oxiraneundecanoic acid, 3-pentyl-, methyl ester, trans-",687,705,NA,C19H36O3,312,NA,NA,NA,NA,NA,1,5,NA,9466.47534,5.405849758,0.000407191,0.942100344,186,Anthro2,Anthropogenic,2,Anthro2
423,1009,20200803_0949_blob_1009_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1667.088608,NA,"1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-",693,768,NA,C14H22O2,222,NA,NA,NA,NA,NA,1,5,NA,2088.043732,5.120478654,0.000385696,0.943273205,189,Anthro2,Anthropogenic,2,Anthro2
49,755,20200803_1535_blob_755_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1938.888889,NA,Dibutyl phthalate,865,932,1965,C16H22O4,278,NA,NA,NA,NA,TRUE,1,5,NA,11409.62169,4.853760709,0.000365606,0.945544807,195,Anthro2,Anthropogenic,2,Anthro2
221,889,20200803_1535_blob_889_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1782.278481,NA,"Benzenamine, 2,4,6-tris(1,1-dimethylethyl)-",756,781,NA,C18H31N,261,NA,NA,NA,NA,NA,1,5,NA,6876.949375,4.128391245,0.000310968,0.952487679,216,Anthro2,Anthropogenic,2,Anthro2
253,773,20200803_1535_blob_773_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"1-Naphthalenepentanol, decahydro-5-(hydroxymethyl)-5,8a-dimethyl-<U+008D>?,2-bis(methylene)-, (1<e4><U+0096>,4a??,5<e4><U+0096>,8a<e4><U+0096>)-",745,769,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,5,NA,6782.891534,3.615267475,0.000272317,0.959747759,241,Anthro2,Anthropogenic,2,Anthro2
346,810,20200803_1535_blob_810_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1805.555556,NA,tert-Hexadecanethiol,713,742,NA,C16H34S,258,NA,TRUE,NA,NA,NA,1,5,NA,7476.990769,2.887359796,0.000217488,0.968227745,276,Anthro2,Anthropogenic,2,Anthro2
151,731,20200803_1535_blob_731_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2044.274809,NA,"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3<e4><U+0096>,4a??,6a<e4><U+0096>,10a??,10b<e4><U+0096>)]-",795,880,1992,C20H34O,290,NA,NA,NA,NA,NA,1,5,NA,6526.863859,2.695522487,0.000203038,0.97010544,285,Anthro2,Anthropogenic,2,Anthro2
146,788,20200803_1535_blob_788_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1951.388889,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",800,809,NA,C20H40O2,312,NA,NA,NA,NA,NA,1,5,NA,6107.216477,1.501952855,0.000113133,0.985519038,385,Anthro2,Anthropogenic,2,Anthro2
590,879,20200803_1535_blob_879_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1913.888889,NA,1-Benzoyl-2-hydroxyadamantane,652,658,NA,C17H20O2,256,NA,NA,NA,NA,NA,1,5,0.013946677,5980.196976,1.41967425,0.000106936,0.986947743,398,Anthro2,Anthropogenic,2,Anthro2
210,797,20200803_1535_blob_797_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1829.166667,NA,2-Hexadecanone,762,839,1805,C16H32O,240,NA,NA,NA,NA,NA,1,5,NA,4523.98995,1.353643579,0.000101962,0.988091446,409,Anthro2,Anthropogenic,2,Anthro2
459,972,20200803_1535_blob_972_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1843.055556,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",685,715,NA,C18H28,244,NA,NA,NA,NA,NA,1,5,0.009002766,2783.791451,1.328974667,0.000100104,0.988697529,415,Anthro2,Anthropogenic,2,Anthro2
612,951,20200803_1535_blob_951_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1972.222222,NA,"3-Octen-2-ol, (E)-, TMS derivative",644,754,NA,C11H24OSi,200,NA,NA,NA,NA,NA,1,5,NA,3550.48753,1.289691815,9.71E-05,0.988994445,418,Anthro2,Anthropogenic,2,Anthro2
669,1000,20200803_1535_blob_1000_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1875,NA,Melezitose,623,666,NA,C18H32O16,504,NA,NA,NA,NA,NA,1,5,NA,2830.875052,1.113965583,8.39E-05,0.991161209,442,Anthro2,Anthropogenic,2,Anthro2
579,839,20200803_1535_blob_839_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2155.725191,NA,"2,3,3',4'-Tetramethoxy-<e4><U+0096>-methyl-propenylstilbene-5-carboxaldehyde",654,703,NA,C20H22O5,342,NA,NA,NA,NA,NA,1,5,0.006150239,2646.060946,0.977753213,7.36E-05,0.992423551,458,Anthro2,Anthropogenic,2,Anthro2
62,724,20200803_1535_blob_724_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2208.333333,NA,"Eicosane, 7-hexyl-",848,854,NA,C26H54,366,NA,NA,NA,NA,TRUE,1,5,0.00402555,1777.363913,0.97012148,7.31E-05,0.992496625,459,Anthro2,Anthropogenic,2,Anthro2
539,636,20200803_0949_blob_636_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1881.690141,NA,Epistephamiersine,665,765,NA,C21H27NO6,389,NA,NA,NA,NA,NA,1,5,NA,3414.778498,0.953533173,7.18E-05,0.992714032,462,Anthro2,Anthropogenic,2,Anthro2
160,875,20200803_1535_blob_875_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1848.611111,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",789,795,NA,C20H40O2,312,NA,NA,NA,NA,NA,1,5,NA,3760.701223,0.915047032,6.89E-05,0.993416507,472,Anthro2,Anthropogenic,2,Anthro2
649,1177,20200803_1535_blob_1177_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1744.303797,NA,"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",632,671,NA,C14H44O6Si7,504,NA,NA,NA,NA,NA,1,5,0.001329676,577.8034445,0.647883262,4.88E-05,0.996229806,520,Anthro2,Anthropogenic,2,Anthro2
637,995,20200803_1535_blob_995_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2184.732824,NA,"1,1'-Biphenyl, 2,2'-dimethyl-6,6'-dinitro-",634,665,NA,C14H12N2O4,272,NA,NA,NA,NA,NA,1,5,0.002513798,1042.863684,0.451267563,3.40E-05,0.997832808,559,Anthro2,Anthropogenic,2,Anthro2
422,1093,20200803_1535_blob_1093_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1975,NA,<e4><U+0096>-N-Normethadol,693,695,NA,C20H27NO,297,NA,NA,NA,NA,NA,1,5,0.002175971,748.9373378,0.195323667,1.47E-05,0.999369079,622,Anthro2,Anthropogenic,2,Anthro2
227,975,20200803_1535_blob_975_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2260,NA,Phorbol,753,759,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,5,0.001147407,465.8937735,0.154860395,1.17E-05,0.999568544,637,Anthro2,Anthropogenic,2,Anthro2
321,1043,20200803_0949_blob_1043_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1821.126761,NA,"1H-Indole-2,3-dione, 5-tert-butyl-",721,770,NA,C12H13NO2,203,NA,NA,NA,NA,NA,1,5,NA,410.6750672,0.080709724,6.08E-06,0.999820719,667,Anthro2,Anthropogenic,2,Anthro2
15,398,20200803_1535_blob_398_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1555.932203,NA,"2-Butenedioic acid, dibutyl ester",904,912,NA,C12H20O4,228,NA,NA,NA,NA,TRUE,1,7,NA,37744.91974,619.3616532,0.046652942,0.490468099,5,Anthro3,Anthropogenic,3,Anthro3
1,2,20200803_1535_blob_2_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1927.777778,NA,Homosalate,942,942,1904,C16H22O3,262,NA,NA,NA,NA,TRUE,1,7,NA,539286.1351,181.8766673,0.013699721,0.627452523,11,Anthro3,Anthropogenic,3,Anthro3
51,443,20200803_1535_blob_443_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2545.945946,NA,"Heptadecane, 2,3-dimethyl-",860,876,NA,C19H40,268,NA,NA,NA,NA,TRUE,1,7,NA,68041.33306,105.8299585,0.007971561,0.711293692,20,Anthro3,Anthropogenic,3,Anthro3
50,29,20200803_1535_blob_29_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2443.243243,NA,"Heptadecane, 2,3-dimethyl-",862,884,NA,C19H40,268,NA,NA,NA,NA,TRUE,1,7,NA,83019.01869,92.57795201,0.006973363,0.73353035,23,Anthro3,Anthropogenic,3,Anthro3
64,741,20200803_1535_blob_741_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1612.658228,NA,Diethyl Phthalate,847,908,1594,C12H14O4,222,NA,NA,NA,NA,TRUE,1,7,0.052681447,13622.0661,69.56483244,0.005239918,0.738770268,24,Anthro3,Anthropogenic,3,Anthro3
36,1174,20200803_1535_blob_1174_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1447.457627,NA,"1H-Isoindole-1,3(2H)-dione, 2-methyl-",871,876,1425,C9H7NO2,161,NA,NA,NA,NA,TRUE,1,7,NA,1108.333651,31.00468307,0.002335404,0.815222127,47,Anthro3,Anthropogenic,3,Anthro3
126,638,20200803_1535_blob_638_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2479.279279,NA,17-Pentatriacontene,810,811,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,66029.43698,30.88147959,0.002326124,0.819875803,49,Anthro3,Anthropogenic,3,Anthro3
189,707,20200803_1535_blob_707_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2578.378378,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",771,807,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,7,0.181411371,45003.7534,24.36769103,0.001835478,0.840130117,59,Anthro3,Anthropogenic,3,Anthro3
98,579,20200803_1535_blob_579_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2457.657658,NA,17-Pentatriacontene,822,822,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,40369.14865,18.78953393,0.001415307,0.854793863,68,Anthro3,Anthropogenic,3,Anthro3
91,521,20200803_1535_blob_521_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2414.414414,NA,17-Pentatriacontene,828,828,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,42289.33323,18.54230267,0.001396685,0.857597782,70,Anthro3,Anthropogenic,3,Anthro3
313,665,20200803_1535_blob_665_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2518.918919,NA,"Octadecanal, 2-bromo-",724,756,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1,7,0.082050232,30432.25122,15.41172913,0.001160877,0.868939365,79,Anthro3,Anthropogenic,3,Anthro3
122,1052,20200803_1535_blob_1052_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1606.329114,NA,"Fumaric acid, butyl isobutyl ester",813,842,NA,C12H20O4,228,NA,NA,NA,NA,TRUE,1,7,NA,2055.195086,13.64119489,0.001027513,0.875443601,85,Anthro3,Anthropogenic,3,Anthro3
194,672,20200803_1535_blob_672_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2538.738739,NA,17-Pentatriacontene,769,771,NA,C35H70,490,NA,NA,NA,NA,NA,1,7,NA,26009.91461,13.56288055,0.001021614,0.876465215,86,Anthro3,Anthropogenic,3,Anthro3
145,649,20200803_1535_blob_649_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2493.693694,NA,17-Pentatriacontene,800,801,NA,C35H70,490,NA,NA,NA,NA,NA,1,7,0.086082037,26418.109,12.89400958,0.000971231,0.880399175,90,Anthro3,Anthropogenic,3,Anthro3
171,658,20200803_1535_blob_658_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2508.108108,NA,17-Pentatriacontene,781,782,NA,C35H70,490,NA,NA,NA,NA,NA,1,7,0.079702826,25464.35765,12.69220455,0.000956031,0.881355205,91,Anthro3,Anthropogenic,3,Anthro3
488,675,20200803_1535_blob_675_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2245,NA,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",678,686,NA,C27H42O4,430,NA,NA,NA,NA,NA,1,7,NA,15479.72934,12.21117297,0.000919797,0.886048815,96,Anthro3,Anthropogenic,3,Anthro3
21,116,20200803_1535_blob_116_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1789.873418,NA,"1-Tetradecanol, TMS derivative",892,909,1756,C17H38OSi,286,NA,NA,NA,NA,TRUE,1,7,NA,28882.56068,11.18128942,0.000842222,0.895680723,107,Anthro3,Anthropogenic,3,Anthro3
83,625,20200803_1535_blob_625_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2328.333333,NA,17-Pentatriacontene,831,831,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,29040.67756,10.84608693,0.000816973,0.898157471,110,Anthro3,Anthropogenic,3,Anthro3
34,97,20200803_1535_blob_97_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1880.555556,NA,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",878,915,1851,C18H26O,258,NA,NA,NA,NA,TRUE,1,7,0.147273479,44498.63583,10.6525945,0.000802399,0.899776426,112,Anthro3,Anthropogenic,3,Anthro3
82,541,20200803_1535_blob_541_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2418.018018,NA,17-Pentatriacontene,831,831,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,23381.84171,10.17872978,0.000766705,0.902922985,116,Anthro3,Anthropogenic,3,Anthro3
445,670,20200803_1535_blob_670_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1726.582278,NA,2-Pentadecanone,688,788,1698,C15H30O,226,NA,NA,NA,NA,NA,1,7,0.027399397,9828.771381,10.01344089,0.000754255,0.905199576,119,Anthro3,Anthropogenic,3,Anthro3
75,598,20200803_1535_blob_598_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2313.333333,NA,"Heneicosane, 11-(1-ethylpropyl)-",837,843,NA,C26H54,366,NA,NA,NA,NA,TRUE,1,7,0.080603274,26379.95529,9.652699068,0.000727082,0.908161141,123,Anthro3,Anthropogenic,3,Anthro3
16,657,20200803_1535_blob_657_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1751.898734,NA,Methyl tetradecanoate,902,913,1725,C15H30O2,242,NA,NA,NA,NA,TRUE,1,7,NA,9673.300618,9.347283851,0.000704077,0.910287181,126,Anthro3,Anthropogenic,3,Anthro3
76,652,20200803_1535_blob_652_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2270,NA,"Heneicosane, 11-(1-ethylpropyl)-",835,838,NA,C26H54,366,NA,NA,NA,NA,TRUE,1,7,NA,25161.41106,9.303983686,0.000700815,0.910987996,127,Anthro3,Anthropogenic,3,Anthro3
94,516,20200803_1535_blob_516_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2358.333333,NA,17-Pentatriacontene,824,824,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,7,NA,24154.6215,9.279550404,0.000698975,0.911686971,128,Anthro3,Anthropogenic,3,Anthro3
163,854,20200803_1535_blob_854_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2679.61165,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,827,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,7,0.03873812,12524.11032,7.992060733,0.000601996,0.920056274,141,Anthro3,Anthropogenic,3,Anthro3
266,717,20200803_1535_blob_717_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2439.63964,NA,Triphenyl phosphate,740,841,2387,C18H15O4P,326,NA,NA,NA,NA,NA,1,7,NA,7454.713158,7.716917123,0.000581271,0.921818647,144,Anthro3,Anthropogenic,3,Anthro3
38,805,20200803_1535_blob_805_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1590.960452,NA,"1-Dodecanol, TMS derivative",869,891,1558,C15H34OSi,258,NA,NA,NA,NA,TRUE,1,7,NA,2078.688978,7.687204738,0.000579033,0.92239768,145,Anthro3,Anthropogenic,3,Anthro3
388,961,20200803_1535_blob_961_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1679.746835,NA,"2-Benzothiazolamine, N-ethyl-",702,751,NA,C9H10N2S,178,TRUE,NA,NA,NA,NA,1,7,NA,5090.492519,7.49090995,0.000564247,0.92467574,149,Anthro3,Anthropogenic,3,Anthro3
583,785,20200803_1535_blob_785_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1976.388889,NA,E-8-Methyl-7-dodecen-1-ol acetate,653,670,NA,C15H28O2,240,NA,NA,NA,NA,NA,1,7,NA,14281.94197,7.415784878,0.000558588,0.925797451,151,Anthro3,Anthropogenic,3,Anthro3
296,715,20200803_1535_blob_715_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2428.828829,NA,"5-(2-Propenylidene)-10,11-dihydro-5H-dibenzo[a,d]cycloheptene",730,807,NA,C18H16,232,NA,NA,NA,NA,NA,1,7,0.026164567,9549.358569,6.703709313,0.000504952,0.929502192,158,Anthro3,Anthropogenic,3,Anthro3
4,560,20200803_1535_blob_560_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1788.607595,NA,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",931,938,1772,C15H22O2,234,NA,NA,NA,NA,TRUE,1,7,NA,16614.92585,6.590938556,0.000496457,0.930500621,160,Anthro3,Anthropogenic,3,Anthro3
240,721,20200803_1535_blob_721_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",748,772,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,7,NA,14390.84877,6.397548365,0.00048189,0.931966068,163,Anthro3,Anthropogenic,3,Anthro3
472,710,20200803_1535_blob_710_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2428.828829,NA,17-Pentatriacontene,682,683,NA,C35H70,490,NA,NA,NA,NA,NA,1,7,NA,8451.648065,6.156269079,0.000463716,0.933380659,166,Anthro3,Anthropogenic,3,Anthro3
578,656,20200803_1535_blob_656_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1854.166667,NA,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",654,660,NA,C18H30O3,294,NA,NA,NA,NA,NA,1,7,NA,22489.99923,5.91381843,0.000445454,0.936990548,174,Anthro3,Anthropogenic,3,Anthro3
297,722,20200803_1535_blob_722_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2335,NA,1-Heptatriacotanol,730,834,NA,C37H76O,536,NA,NA,NA,NA,NA,1,7,NA,8043.194655,5.801403125,0.000436986,0.938308237,177,Anthro3,Anthropogenic,3,Anthro3
114,678,20200803_1535_blob_678_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2253.333333,NA,Pentyl dotriacontyl ether,815,844,NA,C37H76O,536,NA,NA,NA,NA,TRUE,1,7,0.04308925,15328.30961,5.092679532,0.000383602,0.943656808,190,Anthro3,Anthropogenic,3,Anthro3
245,1070,20200803_1535_blob_1070_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2766.990291,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",747,790,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,7,0.007452569,2992.675869,4.803127308,0.000361792,0.946634941,198,Anthro3,Anthropogenic,3,Anthro3
260,1148,20200803_1535_blob_1148_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2826.804124,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",743,811,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,7,0.007213,2603.18486,4.45119413,0.000335283,0.947666705,201,Anthro3,Anthropogenic,3,Anthro3
695,872,20200803_1535_blob_872_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2477.477477,NA,"Pyrene, 1,3-dimethyl-",610,841,NA,C18H14,230,NA,NA,NA,NA,NA,1,7,0.02461884,8695.505835,4.371702327,0.000329295,0.948658604,204,Anthro3,Anthropogenic,3,Anthro3
168,699,20200803_1535_blob_699_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2350,NA,17-Pentatriacontene,782,783,NA,C35H70,490,NA,NA,NA,NA,NA,1,7,0.031752613,11851.84337,4.370518087,0.000329206,0.94898781,205,Anthro3,Anthropogenic,3,Anthro3
169,913,20200803_1535_blob_913_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2702.912621,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",782,821,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,7,0.017705289,6627.284775,4.37034036,0.000329193,0.949317002,206,Anthro3,Anthropogenic,3,Anthro3
