Compound.Name,Mixed_Aggregates_pct,Diatom_Dominated_Aggregates_pct,Dinoflagellates_pct,Microzooplankton_pct,Diatoms_pct,Haptophytes_pct,Cell_Numbers,Mixed_Aggregates,Diatom_Dominated_Aggregates,Dinoflagellates,Microzooplankton,Diatoms,Haptophytes,HB_cells_L,Virus_L,Chlor_a
20200803_1535_blob_927_,0.459864471,-0.654075207,0.625868113,-0.670965695,-0.155532104,-0.639627434,-0.320986412,0.333204672,-0.37703163,0.051964891,-0.688158428,-0.230020989,-0.706820572,-0.528864664,-0.766565783,-0.144511195
20200803_1535_blob_928_,-0.166693298,-0.490298126,0.056680581,-0.206930808,-0.00061634,-0.200910522,-0.3525217,-0.401945823,-0.385272524,-0.314952117,-0.245768105,-0.299640146,-0.301929039,-0.162986295,-0.256907834,-0.284291603
20200803_1535_blob_930_,0.584108567,-0.750201951,0.445544641,-0.364388011,-0.384012397,-0.429737324,-0.513959117,0.331408569,-0.550585515,-0.256295214,-0.439087326,-0.464662473,-0.554300917,-0.423003133,-0.412324527,-0.447629784
20200803_1535_blob_931_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.220043913,-0.218788216,-0.223001803
20200803_1535_blob_932_,0.420402225,-0.707128438,0.364019032,-0.289450111,-0.426824554,-0.33903895,-0.542920246,0.056006373,-0.535343175,-0.35228415,-0.355261696,-0.535082757,-0.46490851,-0.413848735,-0.379130306,-0.426612219
20200803_1535_blob_933_,0.366704217,-0.682204883,0.338207309,-0.398624556,-0.23260304,-0.426731577,-0.396688929,0.246707516,-0.486007608,-0.181776656,-0.447553577,-0.322766158,-0.529402477,-0.45247029,-0.609958242,-0.122188517
20200803_1535_blob_934_,0.560710819,-0.881674427,0.491013548,-0.510459412,0.03367023,-0.62312326,-0.524484757,0.394608285,-0.65122896,-0.212604052,-0.608824103,-0.309962489,-0.776781349,-0.616409426,-0.83653557,-0.029728237
20200803_1535_blob_935_,0.18975183,-0.453947203,0.448012469,-0.324576667,0.216660881,-0.401112615,-0.138144323,0.463013935,-0.311310066,0.213207952,-0.376340748,0.016944437,-0.454705327,-0.143038174,-0.593076569,0.103205592
20200803_1535_blob_936_,0.589209711,-0.688514984,0.589042545,-0.696304909,-0.129682556,-0.578697234,-0.460317133,0.303055789,-0.472679927,-0.130780934,-0.776908621,-0.319802431,-0.702373496,-0.545913368,-0.802270359,-0.179859879
20200803_1535_blob_937_,0.489389899,-0.791841613,0.533575222,-0.525860587,-0.027802286,-0.595283527,-0.496448264,0.331733061,-0.593742839,-0.086257021,-0.618343705,-0.3330311,-0.751765337,-0.553815537,-0.783024363,-0.033229095
20200803_1535_blob_938_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_939_,0.273782198,-0.693904069,0.302153813,-0.287457987,-0.335661219,-0.323480875,-0.523988515,-0.075495338,-0.528812202,-0.36297865,-0.348730934,-0.503724123,-0.450014364,-0.378684692,-0.380798395,-0.42161969
20200803_1535_blob_940_,0.260748212,-0.577706138,0.400762279,-0.700188415,0.232124884,-0.759402372,-0.203419912,0.292656116,-0.341990077,0.104752505,-0.753166356,0.008483938,-0.847875155,-0.415784999,-0.792127833,0.194036503
20200803_1535_blob_941_,0.275240383,-0.695477168,0.648758505,-0.267029893,-0.347207712,-0.367433591,-0.491690694,0.110401173,-0.526908272,-0.090105957,-0.326636739,-0.489004301,-0.466970681,-0.415941426,-0.478145027,-0.481368302
20200803_1535_blob_942_,0.046508436,-0.318400834,0.233607691,-0.146483938,0.449855826,-0.253899164,-0.160731026,0.079769446,-0.264179006,-0.006409022,-0.197828392,0.044009672,-0.314353269,-0.315275009,-0.41673051,-0.112861874
20200803_1535_blob_943_oil,-0.082378809,-0.51731217,-0.111038958,-0.290626679,0.074822767,-0.260310462,-0.332484713,-0.360758589,-0.395782287,-0.425273334,-0.313721303,-0.215377758,-0.3638038,-0.323581984,-0.361103099,-0.124987366
20200803_1535_blob_945_,0.163608151,-0.681264995,0.325614604,-0.302936491,-0.153030958,-0.404062656,-0.401432114,-0.027962406,-0.472425273,-0.148137438,-0.336171174,-0.352525699,-0.523695089,-0.44492594,-0.527403651,-0.188864175
20200803_1535_blob_946_,0.020662822,-0.247321618,0.250240328,-0.007558258,0.191176046,-0.0656246,-0.150618604,0.068799606,-0.222461402,0.054952704,-0.164201742,-0.033008466,-0.158707435,-0.24925479,-0.34436783,-0.221031081
20200803_1535_blob_947_,0.153217529,-0.755975862,0.273977336,-0.378754982,0.000961546,-0.422639478,-0.473510878,-0.033479237,-0.581899336,-0.305040379,-0.455550745,-0.324774075,-0.569034142,-0.394342633,-0.556444888,-0.167912785
20200803_1535_blob_948_,0.627713982,-0.860277725,0.570719042,-0.387535685,-0.306521062,-0.492684585,-0.594353196,0.376038019,-0.643514127,-0.246603496,-0.49244711,-0.50850921,-0.643709716,-0.537733944,-0.688735606,-0.306510684
20200803_1535_blob_949_oil,0.554365012,-0.840742491,0.644886618,-0.296311616,-0.426292947,-0.418746943,-0.652411132,0.204892726,-0.647994358,-0.276671327,-0.398793666,-0.626870836,-0.568022764,-0.588890655,-0.619334588,-0.416145042
20200803_1535_blob_951_,-0.302366556,-0.161257888,-0.01508824,-0.416553051,0.142413667,-0.328273233,0.188933334,-0.251881674,0.102309105,0.245570483,-0.177672745,0.159062063,-0.218083862,-0.094550769,-0.12322244,0.028026626
20200803_1535_blob_957_,0.271681232,-0.626124361,0.349885445,-0.550011992,-0.068770093,-0.564973282,-0.298127119,0.153138396,-0.371997977,-0.067538318,-0.501473143,-0.227123815,-0.602546379,-0.404262067,-0.565498834,-0.26675228
20200803_1535_blob_958_,0.255049851,-0.444727839,0.299636767,-0.446399999,0.38301989,-0.650957511,0.038055995,0.528924272,-0.185781906,0.285898102,-0.379719319,0.247097992,-0.659922197,-0.389367092,-0.593565827,0.490965153
20200803_1535_blob_959_,0.81861073,-0.528907609,0.907041465,-0.275450181,-0.501126126,-0.455433534,-0.429788888,0.669288853,-0.380427203,0.157894973,-0.372880206,-0.460219476,-0.542141326,-0.412480945,-0.430016435,-0.386766249
20200803_1535_blob_961_,0.059888215,-0.457180992,0.275903934,-0.320011746,-0.055258251,-0.07033924,-0.211302461,-0.140920793,-0.246492644,0.001436492,-0.280014072,-0.201291401,-0.111939496,-0.190147934,-0.290147433,-0.172296094
20200803_1535_blob_962_,0.378572744,-0.725693203,0.54060917,-0.33027294,-0.410657053,-0.408465589,-0.538867538,0.08830193,-0.542899457,-0.209332359,-0.399584891,-0.536183998,-0.530576827,-0.570372064,-0.598335297,-0.439169496
20200803_1535_blob_964_,0.35138135,-0.790226374,0.449719268,-0.393088773,-0.144946267,-0.462884043,-0.499812402,0.191255376,-0.586721557,-0.206608815,-0.475381858,-0.396195017,-0.597536209,-0.434807164,-0.662940058,-0.286749581
20200803_1535_blob_965_,0.405659146,-0.848146882,0.435154455,-0.436130071,-0.119613772,-0.513285403,-0.531528462,0.196367666,-0.631587642,-0.268881647,-0.512732384,-0.392239591,-0.654042658,-0.517711444,-0.656247185,-0.184367743
20200803_1535_blob_966_,0.117248785,-0.273274983,0.123383731,-0.400489564,0.657722275,-0.459930104,0.033303071,0.395753873,-0.16924514,0.188254543,-0.438706379,0.327853723,-0.505174729,-0.276167784,-0.622652972,0.428857387
20200803_1535_blob_967_,0.427603378,-0.829955118,0.515653707,-0.586673226,0.126882851,-0.499650068,-0.561980952,0.234036485,-0.668331657,-0.278977424,-0.756304519,-0.298328038,-0.703129986,-0.346405301,-0.684378328,0.023717372
20200803_1535_blob_968_,0.275453804,-0.722136811,0.380608601,-0.290850203,-0.331068294,-0.343303855,-0.540613091,-0.051830059,-0.551727239,-0.325460876,-0.35695635,-0.518436435,-0.471616598,-0.50520077,-0.523037773,-0.441436354
20200803_1535_blob_97_,0.391423669,-0.875506876,0.48294385,-0.324848269,-0.126251075,-0.429183895,-0.583700526,0.171333943,-0.683522348,-0.287447255,-0.397419412,-0.454709454,-0.57647495,-0.523089466,-0.594125386,-0.144595034
20200803_1535_blob_970_,0.909572663,-0.676159222,0.912580847,-0.186348476,-0.532046929,-0.384446642,-0.551099963,0.701336967,-0.519216226,-0.010785424,-0.29774872,-0.5587267,-0.49044044,-0.508094932,-0.479525139,-0.395652732
20200803_1535_blob_971_,-0.059675536,0.021385885,-0.045618777,-0.63222488,0.628784229,-0.562409707,0.272586108,0.107114855,0.172122772,0.344486846,-0.561442342,0.471806374,-0.525737405,-0.267760937,-0.623492145,0.393629294
20200803_1535_blob_972_,0.151473309,-0.744026275,0.242614543,-0.355847925,0.110757692,-0.412027519,-0.511811991,-0.030660917,-0.620250032,-0.340553797,-0.513545159,-0.307718425,-0.632692696,-0.243871212,-0.543254004,-0.052091391
20200803_1535_blob_975_,-0.233789758,-0.378869828,-0.111494122,-0.206130929,-0.059983968,-0.146465509,-0.253700924,-0.454361985,-0.286031401,-0.330217742,-0.20903924,-0.230009372,-0.219107704,-0.267497553,-0.283321375,-0.081288529
20200803_1535_blob_976_,0.506067465,-0.808603812,0.567028548,-0.405985488,-0.112122355,-0.510674551,-0.495217974,0.414597852,-0.597115237,-0.118935054,-0.505722699,-0.366068681,-0.646582404,-0.397928685,-0.686538936,-0.162878422
20200803_1535_blob_978_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_979_,-0.485976258,0.836913887,-0.490962413,0.430411876,-0.113356845,0.458901412,0.430006762,-0.387672747,0.586939323,0.109423602,0.490991945,0.221531736,0.584678494,0.484561461,0.702078256,-0.049823735
20200803_1535_blob_980_,0.293167198,-0.76256076,0.47302496,-0.282393884,-0.283144461,-0.3645608,-0.577040129,-0.023750613,-0.590446587,-0.296818626,-0.365888466,-0.539359016,-0.503729927,-0.385601748,-0.436034127,-0.366169645
20200803_1535_blob_981_,0.345562677,-0.594845949,0.412591243,-0.634319541,0.088826209,-0.696762705,-0.290078597,0.292962015,-0.388118508,0.058595064,-0.701908004,-0.124974856,-0.811037113,-0.521393832,-0.823031526,-0.01149513
20200803_1535_blob_982_,0.75310056,-0.551683988,0.627552658,-0.501484109,0.053156906,-0.648365946,-0.259857949,0.805109761,-0.368425464,0.178256066,-0.580912697,-0.069082205,-0.733821088,-0.57138083,-0.789757753,0.176271616
20200803_1535_blob_983_,0.397449051,-0.23132163,0.551636346,-0.679735814,-0.109457924,-0.58241563,0.041195071,0.38874418,0.025508658,0.394869965,-0.598875755,0.06646846,-0.537107588,-0.400241881,-0.49310703,0.124759674
20200803_1535_blob_984_,0.408431079,-0.704414595,0.384053703,-0.290283672,-0.430859438,-0.34133439,-0.535661398,0.061148947,-0.531965711,-0.330570106,-0.353233315,-0.531081223,-0.463457783,-0.535956881,-0.501703844,-0.382061542
20200803_1535_blob_986_,0.01008757,0.002610022,-0.01496018,-0.455794045,0.747737241,-0.273322041,0.285932678,0.402545339,0.079760997,0.342143995,-0.448176983,0.574733344,-0.264283085,-0.002605496,-0.513229747,0.624734336
20200803_1535_blob_988_,0.405156953,-0.777298541,0.421565055,-0.517005257,0.299412407,-0.619224446,-0.343938485,0.469690151,-0.561555237,-0.063853366,-0.581569227,-0.057696268,-0.730774122,-0.545519912,-0.839384908,0.271319439
20200803_1535_blob_990_,0.593287855,-0.882397475,0.537255518,-0.483492493,0.074713393,-0.611295747,-0.504627484,0.496628258,-0.654255802,-0.166215776,-0.583348641,-0.273708984,-0.75713562,-0.586071156,-0.828542745,0.039919606
20200803_1535_blob_992_,0.080864916,0.071685865,0.070865187,-0.422316681,0.657892955,-0.479362385,0.338324738,0.356983251,0.217115449,0.376167934,-0.378232823,0.563377946,-0.410151125,-0.276592444,-0.377428478,-0.076886637
20200803_1535_blob_993_,0.449353139,-0.821809884,0.553611425,-0.426369472,-0.24812425,-0.368754204,-0.584479591,0.230946723,-0.64420115,-0.238482477,-0.518039027,-0.49722833,-0.509052707,-0.295634631,-0.43955426,-0.433902302
20200803_1535_blob_994_,0.411055047,-0.695940124,0.485016553,-0.593861709,-0.066540684,-0.665871824,-0.381213334,0.298806967,-0.475200698,-0.024425101,-0.657024985,-0.243373909,-0.783780068,-0.572215878,-0.788108587,-0.020454875
20200803_1535_blob_995_,-0.215150056,-0.48717398,-0.044061551,-0.295179395,0.277424768,-0.288768935,-0.260587343,-0.358394775,-0.374572768,-0.294720642,-0.309307024,-0.093638673,-0.375497374,-0.337019381,-0.426975192,-0.033794238
20200803_1535_blob_998_,0.445122004,-0.671245776,0.546846941,-0.682512494,0.245655126,-0.787973427,-0.241232782,0.537131405,-0.416617566,0.129430648,-0.746437064,0.011259591,-0.875000662,-0.570391361,-0.935185205,0.120009102
20200803_1535_blob_999_,0.44727508,-0.704830414,0.44937199,-0.561129866,-0.030594856,-0.549651938,-0.443963935,0.39702388,-0.559660182,-0.102741399,-0.643525665,-0.277182487,-0.674824397,-0.478122244,-0.815027854,0.016361884
Mixed_Aggregates_pct,1,-0.664096705,0.714505173,-0.108281309,-0.489856633,-0.329924228,-0.578431487,0.744740906,-0.545790612,-0.161667858,-0.250226883,-0.552210486,-0.463646189,-0.460126669,-0.381969563,-0.367927091
Diatom_Dominated_Aggregates_pct,-0.664096705,1,-0.613538939,0.189058403,0.221897765,0.274911335,0.822717614,-0.367578827,0.903233345,0.453800164,0.421275181,0.6455246,0.527598331,0.414657253,0.57203252,0.287814741
Dinoflagellates_pct,0.714505173,-0.613538939,1,-0.15887824,-0.48498515,-0.359260952,-0.454510546,0.683565896,-0.467302229,0.211636462,-0.239816032,-0.490191018,-0.432651034,-0.420989205,-0.413290078,-0.375360217
Microzooplankton_pct,-0.108281309,0.189058403,-0.15887824,1,-0.466479107,0.618260635,-0.183214585,-0.179798214,-0.072881582,-0.274044169,0.894269584,-0.401523349,0.560802792,0.292440327,0.763463817,-0.33565669
Diatoms_pct,-0.489856633,0.221897765,-0.48498515,-0.466479107,1,-0.190859205,0.435183402,-0.195493052,0.251678684,0.127146767,-0.418606307,0.753418704,-0.151588624,0.19765282,-0.323739434,0.836359642
Haptophytes_pct,-0.329924228,0.274911335,-0.359260952,0.618260635,-0.190859205,1,-0.182302297,-0.492595467,-0.077090119,-0.40875442,0.491949803,-0.287543836,0.922478617,0.636830725,0.714053529,-0.164197542
Cell_Numbers,-0.578431487,0.822717614,-0.454510546,-0.183214585,0.435183402,-0.182302297,1,-0.099696081,0.954376883,0.743475343,0.176514457,0.903613751,0.155855761,0.079752478,0.175297158,0.524090846
Mixed_Aggregates,0.744740906,-0.367578827,0.683565896,-0.179798214,-0.195493052,-0.492595467,-0.099696081,1,-0.204516384,0.374174391,-0.176921223,-0.061156048,-0.473416324,-0.38788674,-0.431858496,0.109241856
Diatom_Dominated_Aggregates,-0.545790612,0.903233345,-0.467302229,-0.072881582,0.251678684,-0.077090119,0.954376883,-0.204516384,1,0.673329681,0.277128769,0.773871256,0.255216039,0.129599573,0.343363183,0.304465802
Dinoflagellates,-0.161667858,0.453800164,0.211636462,-0.274044169,0.127146767,-0.40875442,0.743475343,0.374174391,0.673329681,1,0.050552442,0.601296106,-0.112489479,-0.147579276,-0.064636349,0.345482666
Microzooplankton,-0.250226883,0.421275181,-0.239816032,0.894269584,-0.418606307,0.491949803,0.176514457,-0.176921223,0.277128769,0.050552442,1,-0.132457211,0.605286427,0.173265855,0.816497306,-0.243149025
Diatoms,-0.552210486,0.6455246,-0.490191018,-0.401523349,0.753418704,-0.287543836,0.903613751,-0.061156048,0.773871256,0.601296106,-0.132457211,1,-0.02966341,0.082661335,-0.109043916,0.776120891
Haptophytes,-0.463646189,0.527598331,-0.432651034,0.560802792,-0.151588624,0.922478617,0.155855761,-0.473416324,0.255216039,-0.112489479,0.605286427,-0.02966341,1,0.547230555,0.76749344,-0.079777516
HB_cells_L,-0.460126669,0.414657253,-0.420989205,0.292440327,0.19765282,0.636830725,0.079752478,-0.38788674,0.129599573,-0.147579276,0.173265855,0.082661335,0.547230555,1,0.630875977,0.142329922
Virus_L,-0.381969563,0.57203252,-0.413290078,0.763463817,-0.323739434,0.714053529,0.175297158,-0.431858496,0.343363183,-0.064636349,0.816497306,-0.109043916,0.76749344,0.630875977,1,-0.202424668
Chlor_a,-0.367927091,0.287814741,-0.375360217,-0.33565669,0.836359642,-0.164197542,0.524090846,0.109241856,0.304465802,0.345482666,-0.243149025,0.776120891,-0.079777516,0.142329922,-0.202424668,1

