"","Compound.Name","F1","F2","F3","F4","F5","F6","F7","F8","best_corr","cluster","BlobID","Library.Name","Library.Match.Factor","Library.Reverse.Match.Factor","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Benzothiazole","Thiol","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","Identifiable","tic"
"204","20200803_1535_blob_1284_",-0.596348037728423,0.631947389522143,0.0305803307742312,0.452486420539815,0.291483520241898,0.655812591907404,-0.260661847002159,0.0808657320197875,"F6",NA,1284,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2870.103093,NA,"Phthalic acid, decyl isohexyl ester",731,786,NA,"C24H38O4",390,NA,NA,NA,NA,NA,1
"205","20200803_1535_blob_13_",-0.401076849882605,0.508336673464827,-0.513360785403021,0.489993897734324,-0.252199959974984,0.967635030264642,-0.3209141140191,0.490529400362552,"F6",6,13,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1901.388889,NA,"Homosalate",941,942,1904,"C16H22O3",262,NA,NA,NA,NA,TRUE,1
"206","20200803_1535_blob_1341_",-0.337835496579755,0.616164660246271,-0.57396481662791,0.0488106282174543,0.115970589179163,0.580214821521084,0.146372715225885,0.749037703335971,"F8",8,1341,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1388.506413,NA,"Ethanone, 1-[4-(1-methylethenyl)phenyl]-",851,856,NA,"C11H12O",160,NA,NA,NA,NA,TRUE,1
"207","20200803_1535_blob_1343_",-0.6972598810041,0.811149463022535,-0.342462775005684,0.483745727969982,0.17980096713819,0.853954604635191,-0.175225626504407,0.417036299782352,"F6",NA,1343,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2085.496183,NA,"14-Formol-9-hydroxyarteether",670,676,NA,"C17H26O7",342,NA,NA,NA,NA,NA,1
"208","20200803_1535_blob_1349_",-0.408122283480186,0.52156177829439,-0.543630110984789,0.519093840877677,-0.303140698266683,0.9671511247514,-0.305207709592874,0.536673966465362,"F6",6,1349,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1363.220523,NA,"Salicylic acid, TMS derivative",839,848,1357,"C10H14O3Si",210,NA,NA,NA,NA,TRUE,1
"209","20200803_1535_blob_1363_",-0.666077891594589,0.787737687631841,-0.229350192892127,0.416594117088043,0.195126733018854,0.844176169005889,-0.252002745213029,0.366085186112371,"F6",NA,1363,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1717.721519,NA,"4-Isopropenyl-4,7-dimethyl-1-oxaspiro[2.5]octane",739,780,NA,"C12H20O",180,NA,NA,NA,NA,NA,1
"210","20200803_1535_blob_1377_",-0.580501213919678,0.661774120063987,0.18735809136833,0.324598209776654,0.595812320773021,0.224973998396075,0.157459658202685,-0.0063162151363355,"F2",NA,1377,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2145.038168,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",685,726,NA,"C19H24O2",284,NA,NA,NA,NA,NA,1
"211","20200803_1535_blob_1383_",-0.620544052034617,0.773325311267029,-0.177313350476861,0.111986306271238,0.555108829166339,0.514236514421302,-0.0573604047299389,0.313628120270272,"F2",NA,1383,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1593.220339,NA,"p-Hydroxydiisopropylbenzene, TMS derivative",747,762,NA,"C15H26OSi",250,NA,NA,NA,NA,NA,1
"212","20200803_1535_blob_1405_",-0.876785308442205,0.970070050920591,-0.207400981931445,0.512837361128683,0.527567910175635,0.682782912720013,-0.0450966095621711,0.210359460330713,"F2",NA,1405,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1791.139241,NA,"1(2H)-Naphthalenone, 3,4-dihydro-4,5,6-trimethyl-",674,723,NA,"C13H16O",188,NA,NA,NA,NA,NA,1
"213","20200803_1535_blob_1421_",-0.624397081645915,0.655720026323705,-0.121295197530923,0.504756466515041,0.0731003574078707,0.770433704293673,-0.330072733823902,0.249187888299535,"F6",NA,1421,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1707.594937,NA,"<U+008D>?-Dodecalactone",812,860,1678,"C12H22O2",198,NA,NA,NA,NA,TRUE,1
"214","20200803_1535_blob_143_",-0.00737046963844261,0.355891562386014,-0.445572690279001,0.0430706430826791,-0.181342257187178,0.559591580481524,0.241964838697525,0.840240415223826,"F8",8,143,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1760.759494,NA,"2H-isoindole-2-acetaldehyde, 1,3-dihydro-1,3-dioxo-",754,880,NA,"C10H7NO3",189,NA,NA,NA,NA,NA,1
"215","20200803_1535_blob_1431_",-0.750107778572708,0.826465722522903,0.190421169847618,0.253512625807288,0.871915356574485,0.260475739871883,0.128940626006668,-0.0745667556053215,"F5",NA,1431,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1701.265823,NA,"2(3H)-Benzothiazolone",702,801,NA,"C7H5NOS",151,TRUE,NA,NA,NA,NA,1
"216","20200803_1535_blob_1453_",-0.36014809268431,0.509276406681053,-0.361847570322025,0.292723885614775,-0.0836830722232021,0.782080008079774,-0.219895058092242,0.510808603865876,"F6",NA,1453,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2952.57732,NA,"Eicosane, 7-hexyl-",764,789,NA,"C26H54",366,NA,NA,NA,NA,NA,1
"217","20200803_1535_blob_1469_",-0.262749171744201,0.416364716106292,-0.475974605510993,0.428975750905737,-0.389684354364995,0.901274341973596,-0.227199353434376,0.616207502739037,"F6",NA,1469,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1580.79096,NA,"Succinic acid, butyl isobutyl ester",762,843,NA,"C12H22O4",230,NA,NA,NA,NA,NA,1
"218","20200803_1535_blob_1540_",-0.516418784880915,0.666935146442713,-0.255117046960116,0.179378830187113,0.361734355598874,0.625584182713064,-0.078240081110768,0.379389175005372,"F2",NA,1540,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1677.21519,NA,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",776,857,1649,"C13H22O3",226,NA,NA,NA,NA,NA,1
"219","20200803_1535_blob_17_",-0.829743571224379,0.95450835238839,-0.287030556355593,0.554070029579063,0.428123126044582,0.823579701256775,-0.0654452014525594,0.282905234982872,"F2",2,17,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1863.888889,NA,"p-Toluic acid, 2-ethylhexyl ester",883,885,NA,"C16H24O2",248,NA,NA,NA,NA,TRUE,1
"220","20200803_1535_blob_170_",-0.633900293414353,0.627359735998554,0.320985463831745,0.373277833756932,0.886206860856358,-0.0121165579710285,0.256694143638378,-0.440654842574063,"F5",5,170,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2022.900763,NA,"Benzothiazole, 2-phenyl-",932,941,NA,"C13H9NS",211,TRUE,NA,NA,NA,TRUE,1
"221","20200803_1535_blob_18_",-0.283093881758487,0.306618715039861,-0.427057961088099,0.573995921495388,-0.454495453557043,0.893634273352476,-0.42772697447227,0.361865201106565,"F6",6,18,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1873.611111,NA,"2-Pentadecanone, 6,10,14-trimethyl-",895,915,1844,"C18H36O",268,NA,NA,NA,NA,TRUE,1
"222","20200803_1535_blob_2_",-0.520282255315432,0.638907168149175,-0.522139723004855,0.538985303686624,-0.171212174418525,0.988578180549738,-0.283481338799539,0.531611287723606,"F6",6,2,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1927.777778,NA,"Homosalate",942,942,1904,"C16H22O3",262,NA,NA,NA,NA,TRUE,1
"223","20200803_1535_blob_205_",-0.825110728102527,0.828268754641014,0.222835268488754,0.390559997939298,0.891685199490734,0.175192424987727,0.140331993974937,-0.270801861558555,"F5",2,205,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2154.198473,NA,"9,10-Anthracenedione, 1-methyl-",845,854,NA,"C15H10O2",222,NA,NA,NA,NA,TRUE,1
"224","20200803_1535_blob_21_",0.67380764486209,-0.475600369565078,-0.192425290090671,-0.764099401496713,-0.104291314832132,-0.542927380042578,0.557581655193828,0.346596552676012,"F1",1,21,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1526.553672,NA,"5,7-Di-tert-butyl-8-hydroxy-3-methyl-3H-1,4-benzoxathiin-2-one",657,663,NA,"C17H24O3S",308,NA,NA,NA,NA,NA,1
"225","20200803_1535_blob_23_fb",-0.379283264730038,0.576532690804346,0.0797171164821158,-0.087562424934504,0.749783262333299,0.0740101080056223,0.259659507854285,0.0823053986364139,"F5",5,23,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1613.924051,NA,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",888,892,1588,"C16H30O4",286,NA,NA,NA,NA,TRUE,1
"226","20200803_1535_blob_26_",-0.880619053056545,0.963219088545236,-0.0828957816486997,0.551640916118189,0.673520221735516,0.617177331020132,0.0105946907658582,0.022747420996599,"F2",2,26,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1739.240506,NA,"Benzoic acid, 2-ethylhexyl ester",918,919,1735,"C15H22O2",234,NA,NA,NA,NA,TRUE,1
"227","20200803_1535_blob_27_",-0.834111073157787,0.852390065897488,0.0225556889608776,0.721644582707302,0.613407313869942,0.490211436973819,0.0614004317147765,-0.182326972501959,"F2",NA,27,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1880.555556,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",702,710,NA,"C16H50O7Si8",578,NA,NA,NA,NA,NA,1
"228","20200803_1535_blob_29_oil",-0.685673288910525,0.805481731246952,-0.373886635895782,0.624883828217816,0.0994565169579008,0.947222159869745,-0.195923308697666,0.406017524107253,"F6",6,29,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2443.243243,NA,"Heptadecane, 2,3-dimethyl-",862,884,NA,"C19H40",268,NA,NA,NA,NA,TRUE,1
"229","20200803_1535_blob_30_",-0.493681929162576,0.786802241237411,-0.495974477413804,0.102790531474868,0.36313631180707,0.52780804044896,0.284527913788994,0.628949964072188,"F2",2,30,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1745.56962,NA,"Phthalimide, N-(1-hydroxy-2-propyl)-",805,853,NA,"C11H11NO3",205,NA,NA,NA,NA,TRUE,1
"230","20200803_1535_blob_31_",-0.936788711723494,0.925801485301711,-0.219109495972961,0.661315513147548,0.435897701405732,0.753532340160623,-0.214581477936612,0.0369859570932382,"F2",2,31,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1806.944444,NA,"1,3,3,5,5-Pentamethylcyclohexanol",658,710,NA,"C11H22O",170,NA,NA,NA,NA,NA,1
"231","20200803_1535_blob_33_oil",-0.854624504554677,0.952961062447737,-0.248127980102956,0.663801448841778,0.401445453486461,0.801094086353193,-0.0858771330074194,0.20309610940053,"F2",2,33,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2341.666667,NA,"Heptadecane, 2,3-dimethyl-",846,871,NA,"C19H40",268,NA,NA,NA,NA,TRUE,1
"232","20200803_1535_blob_398_",-0.572817314799918,0.667561293971434,-0.434853245978298,0.54573070701119,-0.125009470222082,0.925556187000111,-0.260058198992319,0.512670608754074,"F6",6,398,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1555.932203,NA,"2-Butenedioic acid, dibutyl ester",904,912,NA,"C12H20O4",228,NA,NA,NA,NA,TRUE,1
"233","20200803_1535_blob_43_",-0.739317101371066,0.770021958293242,0.272396133920126,0.350279645130745,0.92861272115848,0.104019496566665,0.232251225955632,-0.307506593651024,"F5",2,43,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1554.80226,NA,"Benzothiazole, 2-butyl-",866,866,NA,"C11H13NS",191,TRUE,NA,NA,NA,TRUE,1
"234","20200803_1535_blob_443_oil",-0.499768875831301,0.648937155505735,-0.322323204627365,0.566180699760201,-0.0968848849331358,0.877269102439798,-0.170198832993438,0.522569770982644,"F6",6,443,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2545.945946,NA,"Heptadecane, 2,3-dimethyl-",860,876,NA,"C19H40",268,NA,NA,NA,NA,TRUE,1
"235","20200803_1535_blob_453_",0.783343872119916,-0.672575742623184,0.0298057512798203,-0.773196125128141,-0.112461676958867,-0.729858821374607,0.477970874291626,0.0197236068538784,"F1",1,453,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1659.493671,NA,"Cyclooctasiloxane, hexadecamethyl-",818,867,1704,"C16H48O8Si8",592,NA,NA,NA,NA,TRUE,1
"236","20200803_1535_blob_458_",-0.847545556649013,0.955684782600682,-0.165572901221203,0.622019908140376,0.481225213153282,0.786816582481137,-0.0627555994259241,0.202324087312632,"F2",2,458,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1569.491525,NA,"Heptasiloxane, hexadecamethyl-",867,889,1553,"C16H48O6Si7",532,NA,NA,NA,NA,TRUE,1
"237","20200803_1535_blob_469_oil",-0.886766593002871,0.954309428877205,-0.220455579388045,0.605236925056595,0.470999117154128,0.688589520455251,-0.0768411181254048,0.109651574328738,"F2",2,469,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2376.666667,NA,"Heneicosane, 11-(1-ethylpropyl)-",818,823,NA,"C26H54",366,NA,NA,NA,NA,TRUE,1
"238","20200803_1535_blob_47_",-0.307786136870102,0.387563613919754,-0.488427965676703,0.429594090697632,-0.293606750079068,0.907560380333207,-0.349103532748386,0.415711148295144,"F6",NA,47,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2010.687023,NA,"Homosalate, TMS derivative",924,927,1998,"C19H30O3Si",334,NA,NA,NA,NA,TRUE,1
"239","20200803_1535_blob_482_oil",-0.809657463896901,0.889149122537748,-0.306328261910323,0.653723563434472,0.298079875760247,0.768925705159537,-0.041864980656813,0.251134898937037,"F2",2,482,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2351.666667,NA,"Pentyl dotriacontyl ether",813,840,NA,"C37H76O",536,NA,NA,NA,NA,TRUE,1
"240","20200803_1535_blob_484_oil",-0.736962851306881,0.793232822376172,-0.0414392290989995,0.291422254555391,0.680849650655587,0.303116705508158,-0.026203963740567,-0.0831595607152206,"F2",NA,484,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2348.333333,NA,"Tetracosane, 11-decyl-",830,831,NA,"C34H70",478,NA,NA,NA,NA,TRUE,1
"241","20200803_1535_blob_492_",-0.453797183739564,0.538758397235733,-0.383037045954879,0.554376811155485,-0.153112315838777,0.95297779865305,-0.324098522002673,0.370897138264942,"F6",6,492,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2105.343511,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",764,781,NA,"C16H50O7Si8",578,NA,NA,NA,NA,NA,1
"242","20200803_1535_blob_495_oil",-0.880420100402224,0.943775877177206,-0.190379250812297,0.659339205768472,0.467182935106311,0.776410813967165,-0.104674006357326,0.122770403462238,"F2",2,495,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2432.432432,NA,"17-Pentatriacontene",829,829,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"243","20200803_1535_blob_5_fb",-0.382350108862293,0.483689077580768,-0.514976045377282,0.500227009828206,-0.281870439115907,0.962699442681867,-0.328267535677468,0.477994781095663,"F6",6,5,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2054.961832,NA,"Homosalate, TMS derivative",850,912,1998,"C19H30O3Si",334,NA,NA,NA,NA,TRUE,1
"244","20200803_1535_blob_500_",-0.0615379509541516,-0.0423359077691971,0.660100899088931,0.207659917057552,0.329355584107519,-0.481082953424818,0.277476476199978,-0.51668634852364,"F3",3,500,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2000,NA,"3,7-Dimethoxyphenothiazine",698,712,NA,"C14H13NO2S",259,TRUE,NA,NA,NA,NA,1
"245","20200803_1535_blob_506_oil",-0.893201443718648,0.964652046480406,-0.138178120371758,0.650513937867988,0.543600390953819,0.692451428021622,-0.0168724207624865,0.107527428491313,"F2",2,506,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2386.666667,NA,"17-Pentatriacontene",834,834,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"246","20200803_1535_blob_514_oil",-0.788861965168836,0.877673747746561,-0.330322759210245,0.617556536203849,0.353004323730295,0.757689522906559,-0.0979053214519955,0.166256699601143,"F2",2,514,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2423.423423,NA,"17-Pentatriacontene",841,841,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"247","20200803_1535_blob_516_oil",-0.618707725855688,0.717259792138606,-0.280890119036739,0.579338488118203,0.11268842247453,0.856441332041184,-0.226974394599695,0.257096459511044,"F6",NA,516,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2358.333333,NA,"17-Pentatriacontene",824,824,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"248","20200803_1535_blob_521_oil",-0.741930080746583,0.809013482606008,-0.28390942077162,0.740443031604379,0.193478221866745,0.831816366376227,-0.142303407808955,0.205751411443226,"F6",6,521,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2414.414414,NA,"17-Pentatriacontene",828,828,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"249","20200803_1535_blob_533_",-0.733575895584862,0.769382019980999,0.0888493519255018,0.712649866196954,0.469786915549683,0.588676829880198,-0.0273175658414639,-0.0897320112171135,"F2",NA,533,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2029.007634,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",686,698,NA,"C16H50O7Si8",578,NA,NA,NA,NA,NA,1
"250","20200803_1535_blob_537_oil",-0.638097587195123,0.710431400187064,-0.171362356301371,0.358049473593425,0.437477619201694,0.387621614193487,0.0284233590666924,0.0314034840718019,"F2",NA,537,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2409.009009,NA,"17-Pentatriacontene",831,831,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"251","20200803_1535_blob_541_oil",-0.231713281296479,0.28479388731464,-0.0216383274485504,0.165114991805202,-0.00328434850766929,0.218633917341924,-0.0300127509458566,0.200233892017726,"F2",NA,541,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2418.018018,NA,"17-Pentatriacontene",831,831,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"252","20200803_1535_blob_543_oil",-0.853946556071391,0.954906059734724,-0.251865299963367,0.647434241617866,0.405093096903023,0.802187654181702,-0.0884631213436726,0.21539294260177,"F2",NA,543,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2238.333333,NA,"Heptadecane, 2,3-dimethyl-",847,870,NA,"C19H40",268,NA,NA,NA,NA,TRUE,1
"253","20200803_1535_blob_549_",-0.509986123870374,0.632175555169448,-0.543078433768999,0.522245806439489,-0.205572651310042,0.936884115892419,-0.25774745257407,0.565951550668615,"F6",NA,549,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1893.055556,NA,"Oxalic acid, 2-phenylethyl propyl ester",866,888,NA,"C13H16O4",236,NA,NA,NA,NA,TRUE,1
"254","20200803_1535_blob_550_oil",-0.847960681743677,0.905465355962064,-0.057977049632346,0.517947967237549,0.655413159627841,0.448314134689098,0.0629186574543194,-0.00784151987700846,"F2",NA,550,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2390,NA,"17-Pentatriacontene",837,837,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"255","20200803_1535_blob_551_oil",-0.88824309714862,0.920615578838177,-0.267952258776978,0.626915940487828,0.437783909266734,0.747729413094339,-0.163016235087141,0.0976796013322719,"F2",2,551,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2450.45045,NA,"17-Pentatriacontene",820,820,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"256","20200803_1535_blob_554_oil",-0.859603474556494,0.936168011381709,-0.272223543504752,0.535579043819604,0.40791414245869,0.726186094536082,-0.085176667964049,0.267269353796136,"F2",NA,554,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2370,NA,"17-Pentatriacontene",830,830,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"257","20200803_1535_blob_556_",-0.663794150038716,0.58904118185214,0.380638924729463,0.347186125981994,0.879984869216206,-0.0881152121455302,0.210831461457105,-0.514256549965083,"F5",5,556,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2015.267176,NA,"9,10-Anthracenedione",816,904,1950,"C14H8O2",208,NA,NA,NA,NA,TRUE,1
"258","20200803_1535_blob_560_",-0.642395034099744,0.841824339363399,-0.447684420062103,0.435797633169558,0.162030357408251,0.824494996916835,-0.0212496704339646,0.568711698165497,"F2",NA,560,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1788.607595,NA,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",931,938,1772,"C15H22O2",234,NA,NA,NA,NA,TRUE,1
"259","20200803_1535_blob_568_oil",-0.809189098832883,0.896516437890638,-0.132376416401069,0.527487156436778,0.56762769093523,0.526874010181836,0.0508900027678957,0.0806950385828039,"F2",NA,568,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2363.333333,NA,"17-Pentatriacontene",832,833,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"260","20200803_1535_blob_574_",-0.918460468875273,0.978998948365233,-0.0835032423951562,0.509709950828961,0.689214521034395,0.538114994142955,0.0239310675678207,0.0279327887130388,"F2",2,574,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2200,NA,"Phenanthrene, 2,3,5-trimethyl-",748,823,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"261","20200803_1535_blob_579_oil",-0.685642503322856,0.763732388377591,-0.400713667670882,0.476893049708573,0.116172867096381,0.908689431079683,-0.268033435080441,0.394329515273683,"F6",6,579,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2457.657658,NA,"17-Pentatriacontene",822,822,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"262","20200803_1535_blob_598_oil",-0.781057851427856,0.85175871732941,-0.32115072896997,0.705903171075822,0.200511982089248,0.819243460138276,-0.16719304984581,0.203366790660981,"F2",NA,598,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2313.333333,NA,"Heneicosane, 11-(1-ethylpropyl)-",837,843,NA,"C26H54",366,NA,NA,NA,NA,TRUE,1
"263","20200803_1535_blob_615_",-0.74120326040546,0.773522079898593,-0.323464871692903,0.448022455359991,0.215231094055677,0.587988819434572,-0.160422665434186,0.27051132715302,"F2",2,615,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1524.293785,NA,"Benzene-1,4-dicarboxylic acid, monohydrazide, methyl ester",867,874,NA,"C9H10N2O3",194,NA,NA,NA,NA,TRUE,1
"264","20200803_1535_blob_619_oil",-0.885427353453081,0.979398024702494,-0.213572998691044,0.61543403642253,0.496957039233561,0.74407313501072,-0.0500706172407921,0.169015273626691,"F2",2,619,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2320,NA,"Ethanol, 2-(octadecyloxy)-",786,810,NA,"C20H42O2",314,NA,NA,NA,NA,NA,1
"265","20200803_1535_blob_623_oil",-0.464994809236553,0.632394358855862,-0.212070520227459,0.136875381001678,0.396472176732274,0.348645706784943,0.10774460689724,0.257612648221146,"F2",NA,623,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2464.864865,NA,"17-Pentatriacontene",817,817,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"266","20200803_1535_blob_625_oil",-0.732089594623005,0.830029580275066,-0.344909968777792,0.693687816714738,0.147415633683839,0.859006784192322,-0.141292766767555,0.2740068544688,"F6",NA,625,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2328.333333,NA,"17-Pentatriacontene",831,831,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"267","20200803_1535_blob_63_",0.417826930507257,-0.600291452306539,0.576976804360967,0.110790109826251,-0.40183382152903,-0.310934316064142,-0.232110466775578,-0.377397947155374,"F3",1,63,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1995.833333,NA,"Butylparaben, TBDMS derivative",631,646,2022,"C17H28O3Si",308,NA,NA,NA,NA,NA,1
"268","20200803_1535_blob_637_oil",-0.891938518095537,0.913313969273004,-0.139650665861169,0.500942697164018,0.531215542352745,0.609179879602209,-0.138829291092296,0.0554090122825878,"F2",NA,637,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2335,NA,"17-Pentatriacontene",823,823,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
"269","20200803_1535_blob_638_oil",-0.646460060653134,0.75548963933915,-0.51089607289515,0.394570946534087,0.0297681482516484,0.832763062114122,-0.181478465940178,0.525773071957865,"F6",6,638,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2479.279279,NA,"17-Pentatriacontene",810,811,NA,"C35H70",490,NA,NA,NA,NA,TRUE,1
