,Compound.Name,F1,F2,F3,F4,F5,F6,F7,F8,,best_corr,cluster,BlobID,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic
364,20200803_1535_blob_743_oil,-0.828935602,0.945338248,-0.035741688,0.442267753,0.645865637,-0.094324433,0.909061311,0.191938414,0.945338248,F2,NA,743,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2208.333333,NA,"1-Methyl-10,18-bisnorabieta-8,11,13-triene",766,863,NA,C19H28,256,NA,NA,NA,NA,NA,1
365,20200803_1535_blob_744_,-0.859607146,0.983791065,-0.073019949,0.61992623,0.503413364,0.032189298,0.815420927,0.215528463,0.983791065,F2,NA,744,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2087.022901,NA,"10,18-Bisnorabieta-8,11,13-triene",845,887,NA,C18H26,242,NA,NA,NA,NA,TRUE,1
366,20200803_1535_blob_745_,0.849318088,-0.695850242,-0.412284739,-0.492628171,-0.348537768,0.514110525,-0.643173883,0.342125752,0.849318088,F1,1,745,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1440.677966,NA,"1,3-Diisobutyrin, TMS derivative",633,697,NA,C14H28O5Si,304,NA,NA,NA,NA,NA,1
367,20200803_1535_blob_746_,-0.749339976,0.881828522,-0.097691996,0.264269962,0.780128566,-0.205677647,0.963432102,0.305248071,0.963432102,F7,NA,746,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2301.666667,NA,"4a,7,7,10a-Tetramethyldodecahydrobenzo[f]chromen-3-ol",733,784,NA,C17H30O2,266,NA,NA,NA,NA,NA,1
368,20200803_1535_blob_747_,-0.770887976,0.920792058,0.023124472,0.513592936,0.503915357,-0.013503875,0.839674329,0.214625335,0.920792058,F2,NA,747,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2418.018018,NA,Phorbol,692,695,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
369,20200803_1535_blob_748_,-0.884192628,0.961938357,0.033767955,0.715461006,0.352071888,0.008517724,0.720483912,0.128125006,0.961938357,F2,NA,748,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2088.549618,NA,"Anthracene, 1,4-dimethyl-",853,892,NA,C16H14,206,NA,NA,NA,NA,TRUE,1
370,20200803_1535_blob_749_,-0.73739568,0.80782709,-0.086460948,0.155680781,0.769778115,-0.267028122,0.950049201,0.248407527,0.950049201,F7,NA,749,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1915.277778,NA,"Benzoic acid, dec-2-yl ester",723,836,1914,C17H26O2,262,NA,NA,NA,NA,NA,1
371,20200803_1535_blob_750_,-0.554423919,0.750229365,-0.266609551,0.05834352,0.885731472,-0.17149702,0.949213717,0.491624963,0.949213717,F7,NA,750,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2024.427481,NA,"Hexadecanoic acid, ethyl ester",777,844,1993,C18H36O2,284,NA,NA,NA,NA,NA,1
372,20200803_1535_blob_751_,-0.716021475,0.869366104,-0.279876745,0.31472767,0.715148378,-0.141458983,0.919946357,0.461778471,0.919946357,F7,NA,751,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1833.333333,NA,"Benzothiazole, 2-butyl-",738,789,NA,C11H13NS,191,TRUE,NA,NA,NA,NA,1
373,20200803_1535_blob_752_,-0.776467549,0.89751374,0.068117506,0.528088638,0.643784478,-0.070031687,0.836798701,0.191800756,0.89751374,F2,NA,752,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1840.277778,NA,2-(Methylthio)phenyl isothiocyanate,595,798,NA,C8H7NS2,181,NA,NA,NA,NA,NA,1
374,20200803_1535_blob_753_,-0.131612115,0.153496395,0.414877251,-0.18013751,0.557529186,-0.38673313,0.465192475,-0.053018638,0.557529186,F5,NA,753,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2161.832061,NA,"Oxiraneundecanoic acid, 3-pentyl-, methyl ester, trans-",687,705,NA,C19H36O3,312,NA,NA,NA,NA,NA,1
375,20200803_1535_blob_755_,-0.106777971,0.262653587,-0.041119517,-0.430721335,0.695620251,-0.262752172,0.65624514,0.420958046,0.695620251,F5,NA,755,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1938.888889,NA,Dibutyl phthalate,865,932,1965,C16H22O4,278,NA,NA,NA,NA,TRUE,1
376,20200803_1535_blob_756_oil,-0.687656883,0.769421721,-0.143335277,0.297814354,0.322099765,-0.090834162,0.713707607,0.231485688,0.769421721,F2,NA,756,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2623.300971,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,830,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
377,20200803_1535_blob_757_,-0.87852319,0.930172226,0.119596565,0.844663372,0.23528913,0.06932457,0.611715608,-0.01777257,0.930172226,F2,NA,757,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2215,NA,"Phenanthrene, 2,3,5-trimethyl-",828,872,NA,C17H16,220,NA,NA,NA,NA,TRUE,1
378,20200803_1535_blob_758_,-0.8951759,0.952354961,0.039343746,0.659441675,0.455375254,0.005477325,0.762660201,0.033647371,0.952354961,F2,NA,758,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"Phenanthrene, 1,7-dimethyl-",829,901,2051,C16H14,206,NA,NA,NA,NA,TRUE,1
379,20200803_1535_blob_759_,-0.890948582,0.983128066,0.062810101,0.643933487,0.474177014,-0.026118258,0.803129068,0.093947588,0.983128066,F2,NA,759,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2412.612613,NA,"Pyrene, 1,3-dimethyl-",707,873,NA,C18H14,230,NA,NA,NA,NA,NA,1
380,20200803_1535_blob_760_,-0.812122122,0.910041992,-0.041132575,0.475567147,0.706849325,-0.141235458,0.878049122,0.18616041,0.910041992,F2,NA,760,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2412.612613,NA,Phorbol,692,695,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
381,20200803_1535_blob_761_,-0.830376366,0.796564892,0.402341935,0.839880908,0.025738906,0.102301758,0.426706747,-0.268400341,0.839880908,F4,NA,761,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2114.503817,NA,"9,10-Anthracenedione, 1-methyl-",714,843,NA,C15H10O2,222,NA,NA,NA,NA,NA,1
382,20200803_1535_blob_762_,-0.813374509,0.931674486,-0.008735165,0.400796327,0.626255595,-0.155357345,0.918932035,0.216211749,0.931674486,F2,NA,762,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2350,NA,"Podocarpa-8,11,13-triene-7??,13-diol, 14-isopropyl-",727,789,NA,C20H30O2,302,NA,NA,NA,NA,NA,1
383,20200803_1535_blob_763_,0.400657584,-0.137430323,-0.789996958,-0.571998241,0.2705434,0.092431351,0.121512306,0.850026638,0.850026638,F8,8,763,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1510.734463,NA,Ethyl 2-ethyl-3-methyl-3-trimethylsilyloxyvalerate,661,667,NA,C13H28O3Si,260,NA,NA,NA,NA,NA,1
384,20200803_1535_blob_764_,-0.628796651,0.57246241,0.46338992,0.891680285,-0.172699258,0.251934538,0.129634032,-0.413006696,0.891680285,F4,4,764,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1636.708861,NA,2-(Methylmercapto)benzothiazole,907,917,1607,C8H7NS2,181,TRUE,NA,NA,NA,TRUE,1
385,20200803_1535_blob_765_,-0.724667475,0.793725966,0.175694577,0.449095809,0.489599916,-0.045003937,0.716093142,-0.002708426,0.793725966,F2,NA,765,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1800,NA,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",631,636,NA,C24H34N2O3,398,NA,NA,NA,NA,NA,1
386,20200803_1535_blob_766_,-0.601501618,0.720116825,-0.097786009,0.063387746,0.908338898,-0.305096078,0.942147916,0.301265523,0.942147916,F7,NA,766,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2241.666667,NA,7-Methyl-Z-tetradecen-1-ol acetate,655,688,NA,C17H32O2,268,NA,NA,NA,NA,NA,1
387,20200803_1535_blob_767_,-0.916869913,0.980758558,0.106507779,0.738259804,0.360168344,0.021162812,0.731372446,0.004271045,0.980758558,F2,NA,767,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2310,NA,"Acetamide, N-[3-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-ylidene)propyl]-2,2,2-trifluoro-N-methyl-",641,712,NA,C21H20F3NO,359,NA,NA,NA,NA,NA,1
388,20200803_1535_blob_768_,-0.11692467,0.103596427,0.419873678,0.42278179,-0.531876516,0.214760816,-0.187790083,-0.249820302,0.42278179,F4,NA,768,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1895.833333,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",703,742,NA,C16H50O7Si8,578,NA,NA,NA,NA,NA,1
389,20200803_1535_blob_769_,-0.606971034,0.774298727,-0.194818525,0.292257912,0.771174102,-0.109268972,0.867940043,0.443466573,0.867940043,F7,NA,769,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1888.888889,NA,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",745,810,NA,C18H26O,258,NA,NA,NA,NA,NA,1
390,20200803_1535_blob_770_,-0.891453748,0.951832085,0.184593955,0.758225897,0.376592554,0.019501045,0.708102586,-0.041352711,0.951832085,F2,NA,770,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2393.333333,NA,"1H-Pyrano[3,4-c]pyridine-5-carbonitrile, 3,4,6,7-tetrahydro-3,3-dimethyl-8-(1-piperazinyl)-6-thioxo-",606,632,NA,C15H20N4OS,304,NA,NA,NA,NA,NA,1
391,20200803_1535_blob_771_oil,-0.814534066,0.94237147,-0.053383229,0.411487145,0.686753792,-0.128715461,0.934104125,0.244608801,0.94237147,F2,NA,771,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"Hexadecanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester",743,747,NA,C35H68O5,568,NA,NA,NA,NA,NA,1
392,20200803_1535_blob_772_,-0.852934483,0.929769652,0.109833163,0.672174239,0.431028286,0.020882684,0.714439228,0.019787184,0.929769652,F2,2,772,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2524.324324,NA,"naphthalene, 1-(2-phenylethynyl)-",766,908,NA,C18H12,228,NA,NA,NA,NA,NA,1
393,20200803_1535_blob_773_,-0.523783635,0.669036445,-0.231185303,0.014701469,0.952482501,-0.282413002,0.92127198,0.428523189,0.952482501,F5,NA,773,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"1-Naphthalenepentanol, decahydro-5-(hydroxymethyl)-5,8a-dimethyl-<U+008D>?,2-bis(methylene)-, (1<e4><U+0096>,4a??,5<e4><U+0096>,8a<e4><U+0096>)-",745,769,NA,C20H34O2,306,NA,NA,NA,NA,NA,1
394,20200803_1535_blob_775_oil,-0.675372234,0.782803917,0.169387703,0.532103616,0.261372131,0.001685935,0.6273431,0.111667916,0.782803917,F2,NA,775,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2634.951456,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",768,800,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
395,20200803_1535_blob_776_,-0.275213628,0.483615065,-0.193713359,-0.121371806,0.517299857,-0.064958234,0.68212338,0.424037208,0.68212338,F7,NA,776,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1929.166667,NA,"Bayer 28,589",772,832,NA,C14H21NO3,251,NA,NA,NA,NA,NA,1
396,20200803_1535_blob_777_,-0.492469949,0.647603899,0.028731564,0.174722805,0.344198024,0.064451051,0.669979215,0.2412105,0.669979215,F7,NA,777,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2216.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",789,848,NA,C17H16,220,NA,NA,NA,NA,NA,1
397,20200803_1535_blob_778_,-0.844716232,0.964784529,-0.027499888,0.527209278,0.538656008,-0.053203432,0.868979266,0.188656534,0.964784529,F2,NA,778,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2376.666667,NA,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",668,687,NA,C17H22N2O3,302,NA,NA,NA,NA,NA,1
398,20200803_1535_blob_779_,-0.865061429,0.930774913,0.051618113,0.66562666,0.479681706,-0.047183881,0.743417953,0.077860846,0.930774913,F2,NA,779,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2172.519084,NA,9-Ethyl-10-methylanthracene,776,817,NA,C17H16,220,NA,NA,NA,NA,NA,1
399,20200803_1535_blob_780_,-0.471069115,0.31364637,0.681026022,0.578653953,-0.263971387,0.055310042,0.033272673,-0.468233196,0.681026022,F3,3,780,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1739.240506,NA,"Phthalic acid, methyl 2-pentyl ester",777,864,NA,C14H18O4,250,NA,NA,NA,NA,NA,1
400,20200803_1535_blob_781_,-0.349414507,0.405238284,-0.009172728,0.586121887,0.042392078,0.088330082,0.223791841,0.07926891,0.586121887,F4,NA,781,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2790.291262,NA,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",802,843,NA,C24H38O4,390,NA,NA,NA,NA,TRUE,1
401,20200803_1535_blob_783_,-0.801623816,0.911764615,0.013272314,0.583401101,0.415167366,-0.017783327,0.743809633,0.195478024,0.911764615,F2,NA,783,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1947.222222,NA,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",867,882,NA,C15H12,192,NA,NA,NA,NA,TRUE,1
402,20200803_1535_blob_784_,-0.80695451,0.653255668,0.372342985,0.88056404,-0.177987902,0.042653032,0.244389193,-0.454022386,0.88056404,F4,NA,784,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1816.666667,NA,"1H-Indene-1-carboxylic acid, 1-ethyl-2,3-dihydro-3,3-dimethyl-, methyl ester",757,806,NA,C15H20O2,232,NA,NA,NA,NA,NA,1
403,20200803_1535_blob_785_,-0.583598844,0.505949429,0.328096723,0.209998867,0.395326273,-0.248841053,0.519052714,-0.321051511,0.519052714,F7,NA,785,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1976.388889,NA,E-8-Methyl-7-dodecen-1-ol acetate,653,670,NA,C15H28O2,240,NA,NA,NA,NA,NA,1
404,20200803_1535_blob_786_,-0.599955678,0.778286401,-0.301427642,0.12076659,0.861945974,-0.195921758,0.963177796,0.503490591,0.963177796,F7,NA,786,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1791.139241,NA,"1-Tetradecanol, TMS derivative",770,829,1756,C17H38OSi,286,NA,NA,NA,NA,NA,1
405,20200803_1535_blob_787_,-0.639678214,0.826068913,-0.209688295,0.15675113,0.672003927,-0.128979744,0.931244678,0.492955352,0.931244678,F7,NA,787,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2386.666667,NA,"1,4-Hexadien-3-one, 5-methyl-1-[2,6,6-trimethyl-2,4-cyclohexadien-1-yl]-",625,716,NA,C16H22O,230,NA,NA,NA,NA,NA,1
406,20200803_1535_blob_788_,-0.488611648,0.602306339,-0.041312517,-0.057211953,0.864330708,-0.219174945,0.84223875,0.24419642,0.864330708,F5,NA,788,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1951.388889,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",800,809,NA,C20H40O2,312,NA,NA,NA,NA,NA,1
407,20200803_1535_blob_789_oil,-0.795023451,0.926832146,-0.133714041,0.365341806,0.736919658,-0.156415602,0.949828092,0.302259976,0.949828092,F7,NA,789,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2164.885496,NA,"Ethanol, 2-(octadecyloxy)-",776,785,NA,C20H42O2,314,NA,NA,NA,NA,NA,1
408,20200803_1535_blob_790_,-0.854602215,0.926535117,0.020178327,0.489037337,0.614953221,-0.17235975,0.876600104,0.116295401,0.926535117,F2,NA,790,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2609.708738,NA,"4,4,6a,6b,8a,11,12,14b-Octamethyl-docosahydropicene-3,13-diol",674,706,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
409,20200803_1535_blob_791_,-0.86571211,0.964371356,-0.051860011,0.479664309,0.611203142,-0.0952655,0.891615819,0.198028035,0.964371356,F2,NA,791,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2386.666667,NA,"Pregnan-20-one, 3,17-dihydroxy-16-methyl-, (3??,5??,16<e4><U+0096>)-",618,626,NA,C22H36O3,348,NA,NA,NA,NA,NA,1
410,20200803_1535_blob_792_,-0.841577777,0.895670306,0.184391292,0.829700175,0.21225309,0.095876083,0.58457826,-0.003849715,0.895670306,F2,2,792,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1637.974684,NA,"Cyclooctasiloxane, hexadecamethyl-",721,820,1704,C16H48O8Si8,592,NA,NA,NA,NA,NA,1
411,20200803_1535_blob_793_,-0.904825286,0.980242994,-0.00477783,0.585456156,0.485397576,-0.060437073,0.819649578,0.122585063,0.980242994,F2,NA,793,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2350,NA,E-8-Methyl-9-tetradecen-1-ol acetate,627,773,NA,C17H32O2,268,NA,NA,NA,NA,NA,1
412,20200803_1535_blob_794_,-0.776436304,0.887828015,-0.174445589,0.296584217,0.763446453,-0.208739259,0.934685291,0.299402252,0.934685291,F7,NA,794,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1746.835443,NA,"10a,12a-Dimethyl-hexadecahydro-2-oxa-chrysen-3-one",674,677,NA,C19H30O2,290,NA,NA,NA,NA,NA,1
413,20200803_1535_blob_795_,-0.780115604,0.867248389,0.15668854,0.825801316,0.191252862,0.093008443,0.564181614,0.020788986,0.867248389,F2,NA,795,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1737.974684,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",728,748,NA,C16H50O7Si8,578,NA,NA,NA,NA,NA,1
414,20200803_1535_blob_796_,-0.904538608,0.954699653,0.181430507,0.791255921,0.295146611,0.055179326,0.668573101,-0.056371117,0.954699653,F2,NA,796,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2381.666667,NA,"Pyrene, 1,3-dimethyl-",633,862,NA,C18H14,230,NA,NA,NA,NA,NA,1
415,20200803_1535_blob_797_,-0.463834947,0.551532306,-0.202055576,-0.098624181,0.960774178,-0.351957513,0.875857513,0.356472321,0.960774178,F5,NA,797,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1829.166667,NA,2-Hexadecanone,762,839,1805,C16H32O,240,NA,NA,NA,NA,NA,1
416,20200803_1535_blob_798_,-0.809498402,0.871764818,0.171708234,0.638426382,0.426508466,-0.048941411,0.722854458,0.001968908,0.871764818,F2,NA,798,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2175.572519,NA,"Ethanone, 1-(1,2,3,5,6,7-hexahydro-1,1,5,5-tetramethyl-s-indacen-4-yl)-",686,722,NA,C18H24O,256,NA,NA,NA,NA,NA,1
417,20200803_1535_blob_799_,-0.871240218,0.946318568,0.080701989,0.558580171,0.505021796,-0.046710891,0.805177951,0.077842976,0.946318568,F2,NA,799,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2137.40458,NA,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",726,751,NA,C15H18N2,226,NA,NA,NA,NA,NA,1
418,20200803_1535_blob_800_,-0.918376074,0.941386003,0.133920145,0.72528153,0.313700068,0.002481537,0.664467788,-0.075731962,0.941386003,F2,NA,800,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2248.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",724,824,NA,C17H16,220,NA,NA,NA,NA,NA,1
419,20200803_1535_blob_801_,-0.912098037,0.985941767,-0.00183873,0.645759638,0.476236744,-0.049514293,0.802435739,0.117464288,0.985941767,F2,NA,801,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2231.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",705,805,NA,C17H16,220,NA,NA,NA,NA,NA,1
420,20200803_1535_blob_802_,-0.894373977,0.917618306,0.186650242,0.850545557,0.215596087,0.079641218,0.582315058,-0.107859621,0.917618306,F2,NA,802,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2286.666667,NA,Phorbol,689,690,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
421,20200803_1535_blob_803_,-0.602289226,0.685343115,0.12468003,0.710505194,-0.209798732,0.250813643,0.317288464,0.042170343,0.710505194,F4,NA,803,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1931.944444,NA,9-Hexadecenoic acid,738,758,1942,C16H30O2,254,NA,NA,NA,NA,NA,1
422,20200803_1535_blob_804_,0.672336003,-0.57205095,0.068983315,-0.4864906,-0.194647091,0.039993077,-0.395363406,-0.022479271,0.672336003,F1,1,804,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2200,NA,"2,7-Diphenyl-1,6-dioxopyridazino[4,5:2',3']pyrrolo[4',5'-d]pyridazine",599,611,NA,C20H13N5O2,355,NA,NA,NA,NA,NA,1
423,20200803_1535_blob_805_,-0.717773421,0.871486751,-0.220337789,0.257650842,0.786429877,-0.187648317,0.972217034,0.425035137,0.972217034,F7,NA,805,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1590.960452,NA,"1-Dodecanol, TMS derivative",869,891,1558,C15H34OSi,258,NA,NA,NA,NA,TRUE,1
424,20200803_1535_blob_806_oil,-0.88600943,0.945253891,-0.007139829,0.657045171,0.394965424,-0.044250518,0.735089579,0.042580297,0.945253891,F2,2,806,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2716.504854,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",755,846,NA,C33H56,452,NA,NA,NA,NA,NA,1
425,20200803_1535_blob_807_,-0.825378011,0.913665483,-0.012209272,0.557058607,0.439348819,0.015237075,0.780639086,0.177382537,0.913665483,F2,NA,807,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2094.656489,NA,"Anthracene, 1,4-dimethyl-",816,868,NA,C16H14,206,NA,NA,NA,NA,TRUE,1
426,20200803_1535_blob_808_,-0.667956666,0.829282502,-0.310759396,0.225461122,0.601219695,-0.145817489,0.88807664,0.509226721,0.88807664,F7,NA,808,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1843.055556,NA,"Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",666,683,1848,C16H24O3,264,NA,NA,NA,NA,NA,1
427,20200803_1535_blob_809_,-0.886985382,0.963905355,0.136452974,0.581413502,0.501465813,-0.06787651,0.829546103,0.046028066,0.963905355,F2,NA,809,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2311.666667,NA,"Androst-2-en-17-one, 3-hydroxy-, (5??)-",685,716,NA,C19H28O2,288,NA,NA,NA,NA,NA,1
428,20200803_1535_blob_810_,-0.429128703,0.584818568,-0.302587204,-0.070697364,0.966950174,-0.264361447,0.880546106,0.486954718,0.966950174,F5,NA,810,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1805.555556,NA,tert-Hexadecanethiol,713,742,NA,C16H34S,258,NA,TRUE,NA,NA,NA,1
429,20200803_1535_blob_811_,-0.873334541,0.954184561,0.194264441,0.642088733,0.456184612,-0.033962795,0.796667907,0.017830836,0.954184561,F2,NA,811,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Benzene, 1,1'-tetradecylidenebis-",673,721,NA,C26H38,350,NA,NA,NA,NA,NA,1
430,20200803_1535_blob_812_,-0.886055504,0.988667276,-0.043787787,0.564904359,0.535290024,-0.07236024,0.861663402,0.189489224,0.988667276,F2,NA,812,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2330,NA,"3,12-Oleandione",659,659,NA,C30H48O2,440,NA,NA,NA,NA,NA,1
431,20200803_1535_blob_813_,-0.890611417,0.982417187,0.053549701,0.675929195,0.367668941,0.017670334,0.761021368,0.131384845,0.982417187,F2,NA,813,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2181.679389,NA,"1-Propene-2-thiol, 1,1-diphenyl-",691,715,NA,C15H14S,226,NA,TRUE,NA,NA,NA,1
432,20200803_1535_blob_814_,-0.742833617,0.866236056,-0.036950365,0.556343113,0.336787015,0.02716092,0.710524844,0.180223662,0.866236056,F2,NA,814,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2135.877863,NA,tert-Hexadecanethiol,748,787,NA,C16H34S,258,NA,TRUE,NA,NA,NA,1
433,20200803_1535_blob_815_,-0.899873352,0.940255293,0.153422892,0.825640076,0.171621455,0.105044807,0.600620173,-0.044704104,0.940255293,F2,NA,815,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2100.763359,NA,"Anthracene, 1,4-dimethyl-",813,874,NA,C16H14,206,NA,NA,NA,NA,TRUE,1
434,20200803_1535_blob_816_,-0.845688357,0.95776973,0.036772638,0.649817478,0.463548866,-0.014342623,0.791458594,0.156659023,0.95776973,F2,NA,816,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2448.648649,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",655,657,NA,C27H36O10,520,NA,NA,NA,NA,NA,1
435,20200803_1535_blob_818_,-0.335065866,0.482488056,-0.306477772,-0.133708665,0.441905978,-0.143150669,0.636112544,0.478371058,0.636112544,F7,NA,818,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1768.35443,NA,Diallyl phthalate,749,860,1712,C14H14O4,246,NA,NA,NA,NA,NA,1
436,20200803_1535_blob_819_oil,-0.821226106,0.859255756,0.20588963,0.743079287,0.121763827,0.119258184,0.545911192,-0.113463689,0.859255756,F2,NA,819,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2180.152672,NA,"Ethanol, 2-(octadecyloxy)-",780,793,NA,C20H42O2,314,NA,NA,NA,NA,NA,1
437,20200803_1535_blob_820_,-0.827419848,0.945188005,-0.009517979,0.504323307,0.646478284,-0.08058727,0.88840142,0.201630036,0.945188005,F2,NA,820,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2466.666667,NA,"Pyrene, 1,3-dimethyl-",653,862,NA,C18H14,230,NA,NA,NA,NA,NA,1
438,20200803_1535_blob_821_,-0.908123236,0.983367088,-0.021330803,0.642731562,0.499944613,-0.057459134,0.813487132,0.114958817,0.983367088,F2,NA,821,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2320,NA,"Androstane-3,16-diol, (3??,5<e4><U+0096>,16<e4><U+0096>)-",644,708,NA,C19H32O2,292,NA,NA,NA,NA,NA,1
439,20200803_1535_blob_822_,-0.434093543,0.448453103,0.00890628,0.657260558,-0.024009159,0.055106069,0.210244969,-0.012657613,0.657260558,F4,NA,822,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1976.388889,NA,"Pentadecanoic acid, TMS derivative",789,833,1950,C18H38O2Si,314,NA,NA,NA,NA,NA,1
